id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
467662,True,1,78,68,53,0,199
896278,True,2,75,67,62,9,213
806362,True,3,72,71,60,7,210
811646,False,3,67,62,89,8,226
950028,True,1,79,77,58,1,215
356025,True,2,73,62,90,0,225
219930,False,1,68,62,72,5,207
54945,True,3,77,60,61,10,208
140103,True,1,77,78,58,4,217
299309,True,3,75,76,48,2,201
478647,True,2,67,61,89,2,219
923675,True,2,67,77,80,8,232
749226,True,2,75,71,72,4,222
690406,False,2,74,64,87,9,234
720350,True,1,80,69,62,3,214
881931,False,3,72,80,64,6,222
647371,True,2,68,77,70,5,220
529390,True,2,76,67,55,6,204
874394,True,2,65,70,71,6,212
511171,False,2,75,80,41,5,201
7533,False,2,74,62,65,7,208
263544,True,1,67,65,91,3,226
828937,False,3,74,80,63,1,218
780583,True,1,75,60,78,7,220
779399,False,1,62,64,69,8,203
398883,True,3,70,62,75,4,211
393288,True,2,76,66,60,5,207
870671,True,3,60,61,85,1,207
996798,True,1,73,70,73,4,220
92236,True,3,78,63,79,2,222
282142,True,3,74,74,44,3,195
870420,True,3,62,68,82,1,213
701892,True,1,73,79,56,5,213
257569,True,3,77,75,54,7,213
833812,True,3,63,61,81,3,208
9278,True,1,80,77,57,8,222
787748,True,2,73,69,76,0,218
572511,True,2,68,73,71,3,215
918900,True,1,64,79,75,10,228
361070,True,3,75,63,85,2,225
834279,True,1,70,73,76,6,225
672403,False,2,74,60,71,6,211
510130,True,1,75,67,86,4,232
241628,False,1,67,65,63,7,202
729599,False,2,77,74,45,10,206
249066,False,2,77,65,54,6,202
941913,True,2,70,70,74,2,216
486595,True,2,65,76,74,1,216
980337,True,3,63,74,80,9,226
596797,True,3,80,79,51,9,219
463791,True,1,61,77,77,7,222
453623,True,2,76,78,66,2,222
326029,True,2,67,77,67,10,221
70052,False,3,62,71,73,10,216
761268,True,1,73,76,61,4,214
453929,False,1,79,75,47,7,208
783804,True,2,77,63,63,7,210
230851,True,1,70,62,68,5,205
173993,True,1,79,65,56,2,202
777259,True,1,66,72,63,5,206
16449,True,1,62,64,91,3,220
379479,False,3,80,63,70,1,214
552080,False,2,69,76,74,10,229
389567,True,2,80,76,69,8,233
473146,True,1,76,62,65,6,209
876935,False,3,77,75,71,6,229
224602,True,3,72,65,72,5,214
619797,True,3,72,68,72,4,216
72026,True,3,80,66,76,4,226
892246,True,3,65,66,92,8,231
25632,True,1,63,65,73,3,204
913256,True,3,69,70,57,7,203
990016,True,2,63,67,87,2,219
465680,True,3,71,75,62,9,217
722124,True,2,65,73,69,4,211
953678,False,1,77,75,59,0,211
395139,True,2,64,63,89,7,223
609488,True,2,74,77,46,3,200
493072,True,2,70,64,68,2,204
566586,True,2,64,66,68,8,206
215495,True,2,73,72,64,2,211
862662,True,1,69,67,83,7,226
622847,False,2,70,74,62,3,209
368967,False,2,69,60,73,9,211
573056,True,3,80,67,47,9,203
775305,True,2,66,63,67,1,197
252318,True,1,63,70,65,6,204
326350,True,3,73,80,70,2,225
175408,True,2,73,66,73,0,212
51274,False,2,62,75,72,2,211
831922,True,2,71,60,97,3,231
365856,True,1,69,71,73,10,223
432241,False,3,65,74,81,3,223
198350,True,1,66,77,77,0,220
619266,False,3,65,65,85,0,215
531299,False,3,64,64,71,8,207
844848,True,2,71,79,48,7,205
510651,True,1,66,61,79,2,208
59225,True,2,79,64,74,4,221
377039,True,1,71,72,54,6,203
777218,True,2,62,67,84,8,221
370781,True,2,80,64,56,10,210
390154,True,3,65,60,79,3,207
954711,True,1,80,67,69,5,221
410842,True,3,75,73,76,6,230
747140,True,3,65,64,66,0,195
295549,False,1,79,77,51,2,209
497233,True,1,70,70,57,9,206
73726,True,3,74,76,61,5,216
388512,True,1,74,76,49,6,205
558489,True,3,73,64,59,4,200
292212,True,1,62,72,75,6,215
640370,False,2,63,63,95,1,222
70146,True,2,60,72,71,2,205
118484,True,3,63,80,70,4,217
837549,False,2,66,60,76,9,211
556870,True,2,60,78,86,1,225
506463,False,1,74,75,65,3,217
150172,False,2,75,74,70,1,220
828276,False,1,76,76,61,10,223
881783,True,3,69,69,71,7,216
922428,False,1,68,80,61,8,217
616490,True,1,65,69,87,10,231
579831,True,3,73,76,46,8,203
164261,True,2,63,61,92,4,220
426615,False,2,61,78,81,6,226
596478,True,3,67,60,70,6,203
436890,False,3,66,66,61,6,199
915255,True,3,66,71,59,5,201
232461,False,1,68,64,88,8,228
877546,True,2,75,64,81,4,224
435135,True,2,65,76,60,0,201
288701,True,2,62,68,68,1,199
82776,True,2,72,63,79,7,221
371059,True,3,65,61,86,1,213
966871,True,2,61,78,66,2,207
239864,True,1,60,74,85,3,222
964095,True,1,65,73,63,4,205
797419,False,3,74,79,51,8,212
998287,False,1,78,61,72,5,216
144654,True,3,77,66,67,10,220
296212,True,1,80,71,70,1,222
656075,True,1,75,70,66,10,221
410776,False,2,74,79,63,0,216
332508,True,3,70,76,52,1,199
525421,True,2,79,62,81,2,224
97570,True,2,80,60,80,10,230
123160,True,3,60,63,71,1,195
367132,True,1,75,65,83,1,224
59931,True,1,63,76,60,10,209
847077,False,1,67,67,67,8,209
702125,True,3,65,71,82,9,227
80242,True,1,72,69,55,7,203
811101,True,3,70,77,70,0,217
682846,True,1,60,69,85,1,215
824711,True,3,66,67,75,5,213
438980,True,2,78,77,58,9,222
211139,True,2,78,69,79,7,233
13886,False,1,74,66,73,6,219
492341,True,3,69,75,69,7,220
532298,True,3,77,80,62,5,224
208395,False,2,71,60,85,1,217
635702,False,3,78,68,77,9,232
896077,True,2,73,65,64,7,209
729557,True,1,72,75,67,2,216
20240,True,1,66,72,77,0,215
72065,False,2,70,61,71,6,208
971999,True,3,60,61,82,9,212
994799,True,1,69,76,79,5,229
794543,True,3,76,80,60,7,223
941999,False,3,60,67,83,10,220
137487,True,1,69,73,65,0,207
529949,False,1,78,66,50,0,194
737205,True,2,69,67,75,8,219
826841,True,3,66,65,88,8,227
111912,False,1,73,69,65,7,214
34297,True,1,60,68,85,9,222
889031,True,1,78,63,61,4,206
820639,True,3,63,74,67,9,213
413718,True,3,63,64,90,0,217
438825,True,2,74,72,77,1,224
110318,False,3,77,74,65,4,220
418754,False,2,64,79,62,3,208
230641,True,3,78,72,62,0,212
323836,True,1,61,65,78,8,212
69015,True,2,67,69,89,7,232
498201,False,2,64,67,88,6,225
119974,True,3,61,77,83,9,230
771835,False,3,70,64,70,10,214
952307,True,1,77,63,77,1,218
151014,False,3,70,76,65,7,218
684037,False,2,71,62,87,9,229
680521,True,3,74,76,68,5,223
112388,True,1,66,69,64,8,207
245124,False,2,62,69,74,3,208
107667,True,1,72,60,78,4,214
35710,True,3,76,64,76,6,222
310718,False,2,72,62,90,0,224
348084,True,2,67,63,68,5,203
134740,True,2,67,62,77,2,208
431014,True,1,71,67,64,7,209
476428,True,2,73,66,69,4,212
851783,True,2,68,79,77,1,225
498443,True,2,66,73,76,8,223
699429,True,3,75,72,58,7,212
314154,False,2,78,65,70,9,222
489812,False,3,72,69,85,2,228
542058,True,1,69,66,77,3,215
398395,False,3,73,73,69,9,224
706312,True,3,72,72,73,10,227
821637,True,3,71,63,67,4,205
434043,False,3,80,67,53,10,210
840692,True,1,67,77,52,4,200
644694,True,3,64,62,67,10,203
721685,True,1,66,66,72,8,212
342277,True,2,71,80,50,5,206
228462,False,2,65,79,52,1,197
39854,True,2,78,60,79,6,223
307508,False,2,76,72,46,4,198
335207,True,3,65,77,65,5,212
300105,True,2,64,79,70,5,218
290325,True,3,62,60,82,1,205
415208,True,1,66,69,64,2,201
116888,False,3,63,64,70,2,199
958038,True,2,75,73,73,8,229
514090,True,1,78,61,65,9,213
502501,False,2,68,67,84,9,228
72903,True,1,66,62,80,4,212
507709,True,3,68,78,45,8,199
254911,False,2,77,71,69,0,217
966395,True,3,70,66,70,4,210
