id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
112006,False,2,84,75,74,9,242
785342,False,2,92,75,85,5,257
315861,True,3,78,74,95,5,252
727669,True,2,94,78,72,0,244
713009,True,1,80,94,91,0,265
204470,True,2,87,83,64,0,234
538668,False,3,91,76,92,10,269
846470,True,3,77,89,74,6,246
141735,True,2,75,74,100,4,253
780604,True,1,82,89,74,9,254
678773,False,2,77,91,70,0,238
299902,True,3,75,80,95,10,260
237279,False,3,80,93,75,4,252
911530,True,3,86,79,100,1,266
26972,False,3,92,77,85,3,257
208825,False,1,94,93,79,7,273
610907,False,1,85,92,83,5,265
585429,True,1,75,81,100,2,258
460193,True,1,77,86,98,3,264
497216,False,1,90,87,78,3,258
973186,False,1,92,92,71,5,260
12014,True,3,85,91,73,10,259
142394,True,1,89,92,68,4,253
246790,True,2,91,85,68,0,244
360217,True,2,79,74,100,8,261
523466,True,1,93,91,78,7,269
477769,False,2,83,86,96,3,268
318084,True,2,85,86,89,10,270
835526,True,3,85,74,100,1,260
602656,False,1,75,86,100,1,262
976576,False,1,90,74,87,0,251
587267,False,1,79,76,100,3,258
448657,False,2,94,80,73,0,247
247231,True,3,81,76,97,2,256
601677,False,2,94,94,75,0,263
740767,False,1,76,80,96,6,258
484316,False,3,83,85,88,1,257
573492,True,3,81,86,75,5,247
280537,True,2,74,88,80,2,244
984584,True,1,91,89,80,1,261
71949,False,1,79,92,72,1,244
885245,False,1,77,78,100,6,261
170843,True,3,89,76,73,7,245
728830,True,3,81,93,88,2,264
887961,True,2,90,79,80,1,250
655981,True,1,76,93,69,6,244
690380,True,2,87,80,87,7,261
360441,True,2,77,80,100,1,258
286210,False,3,76,76,91,10,253
752734,False,1,83,82,85,1,251
112897,True,1,79,84,81,8,252
94499,True,3,76,79,94,10,259
815482,True,3,81,79,94,9,263
936122,True,3,74,77,100,10,261
280137,False,2,84,88,81,1,254
116768,False,2,77,86,99,9,271
573034,False,1,80,90,89,5,264
208587,False,2,93,77,78,9,257
852208,True,2,91,81,93,7,272
516995,False,3,80,84,89,2,255
702153,False,1,85,93,86,7,271
339180,False,3,82,87,94,1,264
10165,True,1,75,78,100,8,261
953132,True,2,82,87,80,8,257
651491,False,2,77,86,89,8,260
980010,False,1,87,74,85,8,254
716761,False,3,74,84,93,2,253
639794,True,3,92,83,72,9,256
991131,True,2,81,80,91,2,254
72160,False,2,75,89,100,1,265
7015,True,2,91,78,80,6,255
415414,False,1,82,84,81,4,251
759352,False,3,78,90,94,4,266
336405,True,2,85,77,76,6,244
149247,False,2,84,84,84,2,254
277650,True,1,92,79,91,4,266
637529,True,2,89,76,100,4,269
429161,True,3,74,75,100,8,257
594685,True,1,78,86,91,10,265
993573,False,3,88,90,67,6,251
812952,True,3,81,75,100,1,257
675202,True,1,93,78,94,0,265
163573,False,2,76,78,93,10,257
23951,True,2,76,88,74,4,242
227328,True,3,78,88,74,2,242
950008,True,3,85,80,85,6,256
910437,True,1,87,75,100,1,263
837600,True,1,90,94,68,8,260
74209,True,3,80,90,74,5,249
538036,False,2,84,84,74,8,250
375761,False,3,92,83,70,8,253
88082,True,2,87,77,91,7,262
268792,True,1,74,77,100,9,260
179094,True,3,87,80,88,10,265
676264,True,3,80,87,99,5,271
914922,True,1,75,87,93,6,261
823394,True,3,91,84,91,10,276
893479,True,3,94,86,58,6,244
610664,True,2,75,93,100,6,274
74378,False,1,92,92,65,2,251
277664,False,3,93,83,70,3,249
392973,True,2,83,82,90,2,257
46334,True,2,85,91,74,1,251
600,True,1,87,78,89,8,262
270992,False,1,76,88,88,10,262
315748,False,1,75,75,100,3,253
289131,False,1,88,83,82,8,261
836826,True,2,94,91,73,9,267
236394,False,1,89,84,62,7,242
939719,False,2,92,74,80,5,251
491291,True,1,90,77,84,4,255
394581,True,3,94,74,92,0,260
455733,True,2,84,76,85,9,254
937072,True,3,81,81,86,9,257
699794,True,2,77,90,75,4,246
542744,True,1,88,90,73,7,258
41653,False,2,80,90,86,5,261
493381,True,3,94,85,69,6,254
862168,True,2,80,76,82,8,246
472656,False,2,78,77,100,5,260
162339,True,3,88,90,88,9,275
122740,True,2,88,81,72,3,244
889915,True,2,88,90,90,4,272
55216,True,3,90,88,84,10,272
964673,False,1,78,86,84,5,253
893920,True,1,93,84,86,8,271
904544,False,1,87,86,68,6,247
91344,False,1,86,93,78,10,267
812613,False,2,76,93,92,9,270
452983,True,2,76,93,98,3,270
648380,True,2,87,76,76,6,245
106859,True,3,74,78,100,1,253
170178,True,2,91,81,93,6,271
595430,True,2,90,79,92,7,268
526973,True,2,90,87,88,3,268
419516,False,2,94,89,66,1,250
502326,True,1,87,85,86,3,261
156102,True,1,92,77,86,8,263
339929,True,3,77,77,100,8,262
324582,True,3,93,91,52,9,245
110318,False,2,88,80,71,8,247
418754,False,3,83,75,88,5,251
230641,True,1,81,94,95,8,278
323836,True,2,89,83,76,3,251
69015,True,1,89,74,84,0,247
498201,False,3,81,88,86,7,262
119974,True,2,81,80,80,4,245
771835,False,2,89,86,77,0,252
952307,True,3,79,94,67,3,243
151014,False,1,92,89,66,5,252
684037,False,1,88,84,78,9,259
680521,True,1,87,88,79,3,257
112388,True,3,77,74,100,4,255
245124,False,1,83,78,95,5,261
107667,True,3,93,87,79,4,263
35710,True,1,83,94,59,3,239
310718,False,3,85,85,76,0,246
348084,True,1,75,93,74,1,243
134740,True,3,88,79,89,1,257
431014,True,3,75,76,88,3,242
476428,True,3,86,76,85,6,253
851783,True,3,74,90,82,6,252
498443,True,3,83,80,82,3,248
699429,True,1,91,93,67,1,252
314154,False,1,89,80,76,8,253
489812,False,2,92,77,74,2,245
542058,True,2,82,90,84,8,264
398395,False,1,94,74,94,10,272
706312,True,1,85,93,80,1,259
821637,True,2,83,84,76,4,247
434043,False,1,74,90,95,4,263
840692,True,2,93,93,69,4,259
644694,True,2,79,89,99,9,276
721685,True,3,92,93,59,10,254
342277,True,1,89,76,90,10,265
228462,False,1,91,90,77,6,264
39854,True,3,74,88,75,2,239
307508,False,3,91,80,94,3,268
335207,True,1,88,84,82,8,262
300105,True,1,86,75,100,4,265
290325,True,1,92,91,62,3,248
