id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
740944,True,3,91,100,90,6,287
564159,True,2,98,97,70,1,266
474598,True,3,97,93,99,5,294
779423,False,1,87,81,100,6,274
416574,False,4,93,85,100,9,287
561957,False,2,92,100,97,8,297
456936,True,1,87,94,100,1,282
441673,True,3,92,99,89,2,282
274076,True,2,89,87,85,10,271
724644,True,2,87,98,97,5,287
906448,True,3,100,97,67,9,273
454670,True,3,85,94,89,9,277
259320,True,2,92,96,77,4,269
44357,True,4,100,85,99,0,284
217120,True,1,100,96,84,8,288
36976,True,1,83,95,91,1,270
793447,True,1,93,89,100,2,284
418047,True,4,90,91,87,1,269
267190,True,4,97,86,82,0,265
934303,False,2,91,99,96,4,290
74005,True,4,87,95,85,10,277
824853,True,1,84,91,90,6,271
593287,False,2,92,82,98,1,273
98199,False,2,96,100,78,0,274
646644,True,3,93,98,88,3,282
527266,True,1,94,83,88,4,269
777450,True,3,89,86,100,0,275
658865,True,3,85,82,100,7,274
135593,False,1,97,98,76,5,276
267441,True,3,88,99,80,3,270
939173,True,4,91,94,83,6,274
148462,True,3,100,100,69,10,279
928273,False,1,83,82,100,10,275
6243,False,3,98,81,82,8,269
953288,True,4,91,88,97,5,281
962433,False,1,92,90,92,10,284
380294,False,4,97,91,91,5,284
38126,True,4,93,93,85,5,276
217860,True,4,82,82,99,4,267
375668,False,2,94,94,95,3,286
572517,False,1,93,92,87,6,278
571565,True,1,94,92,79,0,265
337562,True,2,99,91,75,9,274
579364,True,3,99,83,100,4,286
419253,True,2,86,89,100,1,276
690136,True,4,85,100,76,0,261
274843,True,4,90,86,97,8,281
907368,True,3,83,100,100,9,292
253028,True,4,97,98,80,7,282
575467,True,2,81,81,100,10,272
524478,True,1,87,93,100,2,282
387273,True,1,93,82,89,8,272
476215,True,1,89,81,96,0,266
342348,True,2,96,99,82,6,283
175995,True,1,100,87,99,9,295
431895,True,4,88,93,93,4,278
164621,True,3,94,84,96,7,281
184458,False,1,95,98,81,2,276
31164,True,1,98,84,75,1,258
508830,True,3,91,91,82,2,266
729596,False,1,100,97,74,0,271
360881,False,1,90,94,88,1,273
809789,True,2,100,88,74,3,265
86639,False,4,99,85,96,2,282
177101,True,4,84,99,98,9,290
863706,True,2,88,89,95,9,281
110269,True,3,81,91,96,6,274
526025,True,3,82,85,100,5,272
268121,False,4,98,85,95,5,283
667474,True,3,91,100,80,2,273
613317,True,2,100,99,71,7,277
863726,False,2,93,98,90,7,288
22403,False,1,100,100,70,5,275
20696,True,1,86,94,83,4,267
998993,False,1,87,98,85,10,280
704182,False,4,93,91,100,5,289
36707,True,1,89,96,100,5,290
171205,True,4,95,94,82,9,280
260432,True,4,89,86,92,8,275
326480,True,3,83,86,87,4,260
978622,True,2,88,82,97,4,271
486949,True,3,85,96,86,8,275
847470,True,3,88,82,100,10,280
476651,True,2,95,96,71,3,265
698610,False,4,87,96,86,8,277
977600,False,4,85,84,100,5,274
435198,False,3,86,83,100,3,272
704762,True,4,97,81,90,3,271
614450,True,2,100,94,72,3,269
237922,False,4,85,89,100,9,283
177115,False,3,93,96,90,2,281
492687,False,1,89,85,96,4,274
922935,True,2,95,99,94,10,298
705074,True,4,89,84,96,3,272
522919,True,3,100,81,82,5,268
66009,True,1,100,82,100,3,285
223249,True,4,97,85,83,9,274
807587,False,4,88,83,93,0,264
323113,False,4,86,83,100,9,278
425598,False,2,90,99,70,7,266
119902,True,3,82,100,93,10,285
60847,True,4,90,89,82,0,261
23824,True,3,82,94,93,0,269
525202,True,2,85,81,100,3,269
355927,False,2,95,86,98,2,281
834282,True,1,81,87,100,2,270
855477,False,2,81,94,93,6,274
529214,True,4,86,81,95,7,269
140834,True,3,86,84,92,7,269
961844,True,1,92,94,78,2,266
147615,True,3,100,93,86,8,287
522302,True,4,100,82,100,9,291
91238,True,3,84,100,87,3,274
223324,True,3,82,98,94,10,284
788188,True,3,98,83,85,2,268
899967,True,1,90,87,95,3,275
714166,True,1,97,85,94,9,285
853538,False,4,93,92,94,4,283
749661,True,2,92,90,94,5,281
267571,True,3,91,94,80,1,266
817475,False,3,93,85,100,4,282
103087,True,4,89,84,100,10,283
491969,True,2,100,88,75,10,273
545310,False,1,90,93,78,8,269
382437,True,1,86,93,84,4,267
388255,False,3,88,96,97,6,287
94336,True,3,90,86,100,7,283
851299,True,2,82,93,100,6,281
484032,True,1,95,90,84,4,273
112499,True,1,100,97,91,3,291
840763,True,3,82,96,95,1,274
624830,False,3,95,98,82,4,279
321999,True,4,81,96,99,10,286
748151,False,4,100,81,100,1,282
224147,True,1,93,85,98,0,276
931475,False,2,82,89,90,1,262
302181,True,1,100,86,79,9,274
5647,True,3,96,98,94,5,293
713887,True,2,83,91,92,1,267
891401,True,4,81,83,100,9,273
38795,True,3,90,94,100,9,293
648071,False,1,100,97,74,3,274
790777,False,1,83,97,89,0,269
374762,False,3,100,82,85,1,268
468968,True,1,94,89,92,6,281
699372,False,4,84,85,100,2,271
500524,True,1,99,83,91,9,282
380011,True,4,82,92,94,4,272
310028,False,3,96,97,98,3,294
568261,True,3,85,82,100,2,269
53916,True,3,87,90,96,0,273
664008,False,2,97,98,83,7,285
625086,True,1,89,98,92,7,286
303569,False,3,89,86,100,8,283
541565,False,1,92,97,97,10,296
614581,True,2,98,88,81,2,269
45418,True,3,90,99,92,5,286
166511,True,4,91,92,100,9,292
15951,True,3,94,97,80,10,281
893184,True,2,91,84,93,5,273
272255,True,1,94,87,89,4,274
657503,True,3,91,81,100,0,272
729814,False,4,100,92,77,2,271
260122,False,1,92,91,96,4,283
850992,True,2,87,95,100,4,286
515561,False,3,93,92,85,4,274
593496,True,4,85,93,95,10,283
597926,True,1,93,89,93,8,283
702988,True,3,81,91,100,8,280
224343,False,1,89,85,100,3,277
967721,True,4,100,96,90,2,288
130752,True,4,85,91,97,5,278
270758,False,3,100,100,69,4,273
688991,True,4,94,83,100,3,280
771543,False,1,94,82,100,9,285
466231,True,2,82,88,100,4,274
493198,True,1,90,84,100,10,284
173661,True,2,85,93,100,2,280
457118,True,2,88,85,100,6,279
860652,True,3,98,97,95,1,291
205638,True,2,98,85,86,10,279
157631,False,1,95,94,94,0,283
502277,False,3,100,85,100,1,286
527674,True,2,97,90,100,9,296
475309,False,1,88,83,95,4,270
791809,False,2,90,91,92,6,279
898153,True,3,93,90,100,1,284
997176,False,3,89,84,100,1,274
558013,True,1,98,83,99,4,284
221188,True,1,91,97,71,6,265
439575,True,2,87,91,89,2,269
725311,True,3,95,91,85,8,279
98196,True,2,92,84,100,10,286
447316,True,3,82,92,100,10,284
759444,False,2,83,93,100,7,283
60017,False,2,93,83,95,2,273
555436,True,2,93,88,93,8,282
588127,True,1,87,100,87,6,280
501930,True,3,84,95,100,9,288
219583,True,1,94,100,79,7,280
243329,True,3,96,94,85,1,276
450521,True,3,82,81,100,4,267
715601,True,3,94,97,77,5,273
731363,True,3,83,96,81,5,265
410615,False,1,98,94,84,4,280
337199,False,1,83,85,100,3,271
437868,True,3,83,88,100,6,277
210284,True,1,93,82,100,1,276
996765,True,2,99,98,63,9,269
972323,False,3,82,87,91,9,269
100207,True,3,90,98,89,5,282
796344,False,3,96,94,84,4,278
499821,True,3,100,98,78,7,283
129232,True,1,98,84,100,2,284
318387,True,3,82,81,100,7,270
329716,True,1,90,100,74,0,264
672271,True,3,97,86,78,6,267
405627,True,1,98,85,79,4,266
446206,False,1,95,86,89,2,272
856205,True,1,95,92,98,6,291
747759,True,2,87,85,100,10,282
979885,True,3,90,93,81,0,264
59517,True,1,83,100,100,8,291
968686,True,1,96,99,95,3,293
122782,True,2,94,87,99,10,290
770204,True,3,89,91,100,4,284
947858,False,3,82,100,93,1,276
499019,True,2,85,82,100,3,270
56535,True,1,81,89,100,1,271
994951,True,1,89,92,92,6,279
85785,False,2,85,89,100,4,278
751578,False,1,100,92,78,7,277
822190,True,1,92,89,86,6,273
964341,True,3,85,90,92,8,275
37650,True,1,88,96,88,3,275
172834,False,2,81,96,99,8,284
941988,True,3,87,99,78,10,274
905650,True,3,86,99,82,8,275
71769,False,2,83,90,100,4,277
814794,True,1,86,89,98,1,274
812624,True,2,100,92,85,7,284
354330,False,1,85,100,82,8,275
74833,True,2,94,99,82,2,277
290010,False,2,81,98,100,3,282
917572,True,1,84,100,81,3,268
333687,True,3,100,96,81,3,280
943832,True,3,89,92,91,9,281
223803,False,3,88,97,78,4,267
883046,False,1,93,91,92,2,278
150511,True,2,94,100,85,2,281
633241,False,1,89,89,100,10,288
943013,True,1,86,82,100,10,278
295650,True,1,91,90,88,1,270
233757,True,1,82,91,92,2,267
378043,True,3,83,100,92,8,283
252770,True,2,96,88,88,0,272
741144,False,3,89,95,94,10,288
985201,True,2,87,87,100,9,283
163294,False,1,85,92,94,9,280
22120,True,1,96,89,79,7,271
928562,True,1,90,98,99,1,288
103005,False,2,86,96,88,1,271
493092,True,2,100,94,91,9,294
339137,True,2,82,88,100,6,276
353208,False,1,89,90,100,5,284
491602,False,1,100,86,75,8,269
859051,True,1,81,87,98,8,274
894568,False,2,82,93,100,4,279
519077,False,1,94,82,100,5,281
980121,True,3,86,88,96,6,276
666012,True,3,96,96,74,7,273
898124,True,2,90,81,94,4,269
547170,False,3,90,95,94,4,283
162194,True,2,96,81,97,9,283
887438,True,1,90,86,98,7,281
238221,False,1,84,90,100,2,276
676527,True,2,100,86,82,10,278
568690,False,1,93,95,72,9,269
828001,False,1,99,84,80,5,268
969725,True,2,86,94,94,5,279
803055,False,2,100,94,70,7,271
688632,True,2,83,87,100,10,280
695057,True,1,91,96,76,7,270
435138,False,3,83,92,100,5,280
900057,False,1,99,87,93,7,286
226487,False,3,100,91,73,1,265
180411,False,1,87,81,97,10,275
794506,True,3,88,84,95,7,274
446937,True,2,87,84,93,10,274
690312,True,2,96,91,87,8,282
916743,True,3,91,88,92,0,271
943529,True,1,85,94,100,3,282
160204,True,2,88,96,86,10,280
803523,True,2,82,86,100,8,276
223900,True,1,86,94,88,7,275
817617,True,3,87,82,100,1,270
838535,True,2,100,82,81,3,266
514763,True,2,86,97,90,6,279
591984,True,1,82,88,100,0,270
408482,True,1,92,87,95,10,284
750500,True,1,98,89,78,8,273
122858,True,2,100,85,90,9,284
606453,True,1,91,82,100,5,278
707673,True,2,82,94,100,9,285
919086,True,3,99,95,93,0,287
859440,True,1,91,95,90,5,281
794112,False,1,87,94,87,8,276
262018,True,2,82,87,100,1,270
691058,False,2,96,83,86,10,275
693573,False,3,94,92,79,2,267
105273,False,2,96,94,100,9,299
269080,True,1,100,91,87,7,285
219813,False,3,86,91,87,9,273
430458,True,1,87,81,100,1,269
526888,False,3,95,98,100,0,293
1469,False,2,82,86,100,1,269
943173,False,3,97,89,90,2,278
206404,False,3,98,83,84,9,274
996201,False,3,81,91,100,0,272
575966,False,3,86,82,98,5,271
958520,True,1,97,97,79,0,273
582569,True,3,84,82,98,5,269
939363,True,1,97,91,100,5,293
852435,True,1,95,98,90,2,285
172263,True,2,93,86,79,3,261
396608,True,2,90,100,84,6,280
22436,True,2,85,100,87,6,278
742063,True,1,83,100,76,0,259
516139,True,3,94,100,66,4,264
366864,True,3,97,93,89,2,281
586468,False,2,90,89,100,7,286
557833,True,1,96,98,82,2,278
592650,False,2,88,94,82,3,267
866941,False,2,91,95,81,2,269
398833,True,3,88,82,100,6,276
731296,True,2,84,81,100,2,267
449548,True,1,85,85,96,4,270
603189,False,1,98,97,80,9,284
209387,True,2,100,93,91,4,288
233153,False,1,97,100,76,10,283
932792,True,1,82,97,83,10,272
392005,False,2,85,84,92,8,269
247093,False,1,87,88,100,9,284
201711,True,2,100,90,77,2,269
208744,False,2,94,87,84,5,270
735187,False,1,95,96,72,9,272
287783,True,1,87,92,100,7,286
830404,True,2,85,85,100,8,278
223488,True,2,87,84,100,2,273
736169,False,2,87,91,95,1,274
565580,False,2,92,85,100,8,285
107653,True,1,88,94,77,9,268
248194,True,3,94,90,98,0,282
65532,True,1,91,90,96,7,284
288991,False,3,98,96,68,0,262
602067,True,3,92,91,100,8,291
623888,True,3,89,84,99,4,276
403099,False,1,88,84,100,5,277
62816,True,3,82,94,95,9,280
263528,True,3,86,96,80,5,267
343565,False,3,100,95,68,10,273
666499,True,3,100,99,59,8,266
888482,True,2,93,100,90,7,290
562909,False,3,87,84,100,0,271
13812,False,1,90,81,92,6,269
535061,False,1,82,95,100,7,284
869418,True,2,90,95,94,6,285
142357,False,3,99,95,94,5,293
863773,False,1,86,96,90,6,278
317729,True,2,96,98,75,4,273
794141,True,3,100,84,100,10,294
610100,False,2,86,83,100,8,277
472359,True,3,81,90,89,0,260
430061,True,3,99,98,69,1,267
333862,True,2,88,82,90,10,270
160428,True,3,94,93,88,3,278
350561,True,3,99,99,81,6,285
403291,True,3,88,98,98,10,294
629772,True,3,88,85,86,8,267
859738,True,2,97,98,65,0,260
402331,True,3,96,88,84,9,277
560708,False,2,97,99,84,0,280
553061,True,1,93,95,86,5,279
126473,False,1,84,94,100,9,287
727578,True,3,100,85,90,0,275
830549,False,3,89,100,89,3,281
58348,False,2,84,100,84,1,269
17273,True,1,88,91,77,5,261
613938,True,3,89,95,85,8,277
50595,True,3,100,90,100,9,299
802017,True,2,94,84,100,2,280
291890,True,3,89,96,72,0,257
976554,True,2,86,100,95,1,282
780089,True,1,100,83,94,1,278
262062,False,2,100,87,76,5,268
41014,False,2,88,100,82,5,275
54898,True,3,89,99,79,10,277
839818,True,3,96,99,66,2,263
233288,True,1,89,91,89,8,277
157823,True,3,99,92,71,4,266
928748,True,3,99,82,100,10,291
283979,True,2,96,99,89,4,288
198265,True,1,81,90,87,6,264
525945,True,2,94,89,100,7,290
103551,True,1,100,84,83,9,276
237945,False,1,82,81,100,4,267
393126,True,1,88,85,100,5,278
283972,False,2,95,95,74,6,270
431195,True,1,100,87,100,0,287
193636,False,1,86,88,100,8,282
896488,True,2,92,85,94,1,272
132381,True,2,83,87,100,6,276
224977,True,1,95,100,85,3,283
76760,True,3,92,98,76,2,268
813728,True,2,83,98,86,7,274
286779,True,2,88,87,91,4,270
642261,False,3,87,84,96,6,273
622895,True,1,88,92,90,5,275
900406,True,2,96,98,79,5,278
325078,True,1,92,87,100,3,282
222776,True,3,83,99,99,7,288
407480,True,1,100,90,92,5,287
173129,True,2,81,96,100,10,287
505783,False,1,85,100,99,4,288
191849,True,1,88,90,89,7,274
598712,True,1,88,99,90,4,281
256321,True,2,81,89,100,2,272
938119,True,2,83,99,99,5,286
680217,False,2,94,100,92,7,293
292294,True,3,85,99,90,2,276
651490,True,1,85,96,93,8,282
703422,True,1,94,98,77,1,270
548138,True,1,81,84,98,3,266
949892,True,2,86,93,83,2,264
379657,True,3,84,100,92,6,282
841931,True,2,97,93,98,10,298
613602,True,2,99,100,78,9,286
743829,True,3,82,86,100,0,268
21972,False,2,83,89,100,2,274
432514,False,3,86,81,100,5,272
783353,False,1,99,98,65,4,266
232832,True,2,99,91,78,9,277
754677,True,2,87,83,91,7,268
989960,True,3,81,98,84,0,263
182623,False,3,91,92,82,8,273
491854,True,3,100,92,96,9,297
284861,False,1,97,100,85,8,290
315187,True,3,100,94,73,4,271
840571,False,3,100,96,96,7,299
998518,True,1,95,86,100,3,284
710477,True,3,91,92,85,9,277
861290,True,2,86,87,100,9,282
713657,False,3,90,94,85,2,271
292583,False,2,90,81,99,6,276
20026,False,2,85,97,93,1,276
964356,False,3,90,85,100,5,280
811631,False,2,95,96,86,7,284
931109,True,2,100,94,82,3,279
559060,True,1,88,90,92,6,276
183603,True,3,100,96,80,2,278
990683,False,1,83,92,93,5,273
483033,True,1,98,89,78,10,275
736969,True,3,95,96,72,4,267
644865,True,3,82,99,98,0,279
100293,True,3,95,91,74,0,260
796983,True,3,96,87,77,5,265
554947,True,1,83,96,97,8,284
646223,True,3,82,83,100,3,268
423410,True,1,97,83,84,8,272
181093,True,1,82,83,100,10,275
587416,True,2,83,91,100,3,277
646226,True,3,93,94,82,7,276
417178,False,3,95,96,66,4,261
730706,True,2,93,96,93,6,288
618005,True,3,94,100,77,5,276
344836,False,3,84,95,87,8,274
66781,True,2,81,94,100,10,285
900136,True,3,96,94,76,2,268
721111,True,1,100,92,91,1,284
796850,True,2,93,92,96,3,284
251356,False,1,94,84,100,3,281
113214,False,3,99,87,100,1,287
755738,True,2,95,89,77,3,264
726433,False,1,89,90,90,10,279
258026,True,1,81,86,100,9,276
778931,True,1,90,88,100,4,282
66817,True,2,100,85,72,3,260
763518,True,2,95,93,90,7,285
209217,True,1,100,93,96,3,292
740798,True,2,99,90,80,0,269
870195,True,3,85,83,100,9,277
231829,False,3,81,89,100,6,276
287242,True,1,98,83,79,6,266
537557,True,3,99,81,83,8,271
492604,True,1,82,91,100,10,283
84487,True,1,81,95,93,1,270
736539,True,3,98,97,74,10,279
218612,True,3,89,98,77,7,271
579030,False,2,87,87,98,9,281
263165,False,2,96,93,93,6,288
412460,False,1,97,92,100,2,291
440239,False,3,99,96,72,3,270
921499,True,2,81,100,83,7,271
918322,True,2,93,95,92,8,288
809779,True,1,86,83,100,2,271
109379,True,3,87,86,100,10,283
613025,True,1,81,92,100,9,282
177921,False,3,83,91,88,6,268
12762,True,3,88,83,100,3,274
640285,True,2,100,97,72,9,278
887255,True,2,95,88,85,8,276
124872,False,3,88,81,97,4,270
181751,True,2,88,93,97,9,287
721709,True,3,98,96,84,4,282
632704,True,2,83,90,100,7,280
285078,True,1,90,94,91,8,283
922778,True,2,96,82,97,3,278
158133,True,3,81,100,96,8,285
265307,False,1,94,90,100,5,289
933658,True,1,87,84,100,10,281
213939,True,3,84,91,90,8,273
966383,False,3,100,82,84,10,276
446759,False,3,98,90,97,8,293
437058,False,3,90,90,100,0,280
301014,True,2,93,85,86,8,272
473415,True,2,89,85,100,1,275
17164,True,2,86,89,100,4,279
598164,False,1,93,84,100,5,282
367001,True,3,96,98,92,8,294
983527,True,3,94,91,90,4,279
856434,False,1,87,87,99,9,282
598777,True,2,91,90,92,10,283
398209,False,3,95,98,88,4,285
791325,True,3,100,87,95,2,284
163344,False,1,88,100,93,10,291
508351,True,1,83,81,100,0,264
387521,True,3,100,99,69,5,273
567849,True,2,83,87,100,7,277
201904,False,3,82,88,100,6,276
543491,False,2,98,91,98,2,289
434662,True,1,81,96,85,9,271
99620,True,3,87,99,100,7,293
374822,True,1,82,99,100,8,289
109118,True,1,90,91,79,10,270
524275,True,3,92,82,100,6,280
771713,False,1,81,87,92,9,269
110433,True,3,87,98,94,1,280
241751,True,1,82,87,100,1,270
873519,True,3,94,84,88,3,269
484914,False,2,91,81,100,8,280
710469,True,2,97,82,100,2,281
805826,True,3,93,99,75,6,273
850108,True,2,84,83,100,9,276
877751,False,1,96,84,97,6,283
806214,False,3,96,89,80,2,267
146336,True,2,92,89,85,4,270
631664,False,2,85,81,100,5,271
33378,True,1,83,92,100,4,279
289248,True,2,100,99,83,10,292
258188,True,2,87,98,79,8,272
62935,True,3,100,97,92,8,297
794009,False,1,94,81,100,0,275
981119,False,2,86,96,83,2,267
564346,True,3,94,91,85,4,274
550794,False,2,90,92,85,1,268
694485,True,1,85,91,100,4,280
128790,True,1,82,93,100,10,285
116898,True,2,84,98,89,6,277
831166,True,3,83,98,93,1,275
534938,True,2,81,90,96,10,277
380992,False,2,93,82,95,4,274
